"Zip","NumPeople","MeanIncome","Created.Date","Closed.Date","NumComplaints","Complaint.Density","Log.Mean.Income","Log10.Mean.Income"
10032,29755,16.4712149218619,2013-07-12,NA,32,0.00107544950428499,2.80161430721652,1.21672563404534
10032,29755,16.4712149218619,2013-07-31,2013-07-23,32,0.00107544950428499,2.80161430721652,1.21672563404534
10032,29755,16.4712149218619,2013-10-17,NA,32,0.00107544950428499,2.80161430721652,1.21672563404534
10033,30134,21.4305435720449,2010-06-01,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2010-06-02,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2010-08-27,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2010-12-16,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2010-12-16,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2011-04-13,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2011-06-08,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2011-09-19,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2012-03-27,2012-04-02,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2012-04-16,2012-05-01,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2012-04-18,2012-04-12,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2012-06-01,2012-06-08,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2012-09-30,2012-10-04,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2013-02-03,2013-02-07,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2013-04-22,2013-04-30,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2013-04-23,2013-04-25,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2013-05-09,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10033,30134,21.4305435720449,2013-07-11,NA,18,0.000597331917435455,3.06481717416823,1.33103318678358
10034,20855,19.9076000959003,2010-05-05,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2010-05-17,2010-05-18,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2010-05-17,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2010-09-05,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2010-09-05,2010-09-07,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2010-11-29,2010-12-29,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2010-12-09,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2011-05-28,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2011-07-20,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2011-08-10,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2012-05-14,2012-05-31,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2012-05-28,2012-05-31,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2012-06-04,2012-06-08,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2012-07-18,2012-07-23,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2012-08-06,2012-07-11,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2013-01-07,2013-01-24,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2013-03-20,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2013-03-26,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2013-07-12,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10034,20855,19.9076000959003,2013-07-12,NA,20,0.000959002637257252,2.99110157318657,1.29901890804706
10035,13067,18.7323027473789,2011-05-25,NA,2,0.000153057319966327,2.93024945323313,1.27259116813917
10035,13067,18.7323027473789,2013-09-02,NA,2,0.000153057319966327,2.93024945323313,1.27259116813917
10036,17030,128.064885496183,2010-04-09,NA,10,0.000587199060481503,4.85253705341905,2.10743006553096
10036,17030,128.064885496183,2010-04-09,2010-04-28,10,0.000587199060481503,4.85253705341905,2.10743006553096
10036,17030,128.064885496183,2010-05-25,NA,10,0.000587199060481503,4.85253705341905,2.10743006553096
10036,17030,128.064885496183,2010-08-02,NA,10,0.000587199060481503,4.85253705341905,2.10743006553096
10036,17030,128.064885496183,2011-06-14,NA,10,0.000587199060481503,4.85253705341905,2.10743006553096
10036,17030,128.064885496183,2011-07-05,NA,10,0.000587199060481503,4.85253705341905,2.10743006553096
10036,17030,128.064885496183,2011-07-20,NA,10,0.000587199060481503,4.85253705341905,2.10743006553096
10036,17030,128.064885496183,2011-11-11,NA,10,0.000587199060481503,4.85253705341905,2.10743006553096
10036,17030,128.064885496183,2011-12-18,NA,10,0.000587199060481503,4.85253705341905,2.10743006553096
10036,17030,128.064885496183,2012-02-22,NA,10,0.000587199060481503,4.85253705341905,2.10743006553096
10037,9077,25.1901509309243,2010-04-24,NA,6,0.000661011347361463,3.22645308204662,1.40123076965259
10037,9077,25.1901509309243,2010-06-16,2010-07-16,6,0.000661011347361463,3.22645308204662,1.40123076965259
10037,9077,25.1901509309243,2010-09-01,NA,6,0.000661011347361463,3.22645308204662,1.40123076965259
10037,9077,25.1901509309243,2012-07-02,2012-08-03,6,0.000661011347361463,3.22645308204662,1.40123076965259
10037,9077,25.1901509309243,2013-03-06,2013-03-12,6,0.000661011347361463,3.22645308204662,1.40123076965259
10037,9077,25.1901509309243,2013-03-26,2013-03-29,6,0.000661011347361463,3.22645308204662,1.40123076965259
10039,11473,17.8531334437375,2011-06-30,NA,3,0.000261483482959993,2.88217903588629,1.25171445114265
10039,11473,17.8531334437375,2011-09-17,NA,3,0.000261483482959993,2.88217903588629,1.25171445114265
10039,11473,17.8531334437375,2011-10-31,2011-12-09,3,0.000261483482959993,2.88217903588629,1.25171445114265
10040,21218,20.4177113771326,2010-04-21,NA,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2010-04-23,NA,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2010-05-27,2010-05-27,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2010-06-15,NA,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2010-06-24,NA,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2010-07-16,2010-08-06,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2010-07-28,2010-08-23,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2010-11-23,NA,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2011-06-14,NA,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2012-06-02,2012-06-14,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2013-03-05,2013-03-06,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2013-06-19,NA,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2013-07-03,NA,14,0.000659817136393628,3.01640272893982,1.31000706037648
10040,21218,20.4177113771326,2013-10-01,NA,14,0.000659817136393628,3.01640272893982,1.31000706037648
10044,4102,54.1872257435397,2010-08-09,NA,6,0.00146270112140419,3.9924451932784,1.73389691674197
10044,4102,54.1872257435397,2010-11-11,NA,6,0.00146270112140419,3.9924451932784,1.73389691674197
10044,4102,54.1872257435397,2010-12-17,NA,6,0.00146270112140419,3.9924451932784,1.73389691674197
10044,4102,54.1872257435397,2011-05-25,NA,6,0.00146270112140419,3.9924451932784,1.73389691674197
10044,4102,54.1872257435397,2013-08-19,NA,6,0.00146270112140419,3.9924451932784,1.73389691674197
10044,4102,54.1872257435397,2014-01-09,NA,6,0.00146270112140419,3.9924451932784,1.73389691674197
10065,13458,259.196760291277,2010-02-24,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2010-04-15,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2010-04-15,2010-04-29,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2010-06-26,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2010-09-03,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2010-09-08,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2010-09-19,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2011-01-31,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2011-01-31,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2011-02-16,2011-02-17,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2011-02-23,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2011-02-26,NA,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2011-03-01,2011-03-18,14,0.0010402734433051,5.55758746552376,2.41362956897165
10065,13458,259.196760291277,2011-03-01,2011-04-08,14,0.0010402734433051,5.55758746552376,2.41362956897165
10075,11981,236.046740672732,2010-03-08,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-04-08,2010-04-26,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-06-01,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-06-12,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-06-21,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-06-30,2010-06-30,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-07-02,2010-07-02,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-07-25,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-08-04,2010-09-09,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-09-08,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-10-23,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-11-10,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2010-12-08,2010-12-29,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2011-08-08,2011-08-08,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2011-08-11,2011-08-11,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2012-01-03,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2012-01-25,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2012-02-09,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2012-03-06,2012-03-16,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2012-03-06,2012-03-16,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2012-04-12,2011-12-12,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2012-05-23,2012-06-14,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2013-10-09,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10075,11981,236.046740672732,2013-12-31,NA,24,0.0020031716885068,5.46402983911358,2.37299800808174
10128,33085,204.844793713163,2010-02-12,2010-03-02,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2010-03-13,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2010-05-09,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2010-06-23,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2010-09-21,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2011-01-20,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2011-04-19,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2011-11-28,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2011-12-02,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-01-10,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-02-02,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-02-23,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-03-04,2012-03-16,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-03-11,2012-03-16,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-04-23,2012-04-25,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-05-18,2012-06-05,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-07-17,2012-08-02,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-07-28,2012-08-02,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-08-07,2012-08-15,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-09-15,2012-09-24,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-10-02,2012-10-15,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-10-06,2012-10-15,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2012-11-14,2012-12-04,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2013-02-28,2013-03-19,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2013-06-05,2013-06-14,26,0.000785854616895874,5.32225258855233,2.31142493050357
10128,33085,204.844793713163,2013-07-11,NA,26,0.000785854616895874,5.32225258855233,2.31142493050357
10301,16438,42.2377418177394,2010-10-26,NA,8,0.000486677211339579,3.74331417721465,1.62570069119454
10301,16438,42.2377418177394,2011-03-10,NA,8,0.000486677211339579,3.74331417721465,1.62570069119454
10301,16438,42.2377418177394,2011-04-12,2011-05-12,8,0.000486677211339579,3.74331417721465,1.62570069119454
10301,16438,42.2377418177394,2011-05-12,2011-05-12,8,0.000486677211339579,3.74331417721465,1.62570069119454
10301,16438,42.2377418177394,2011-06-02,NA,8,0.000486677211339579,3.74331417721465,1.62570069119454
10301,16438,42.2377418177394,2013-04-09,2013-04-23,8,0.000486677211339579,3.74331417721465,1.62570069119454
10301,16438,42.2377418177394,2013-04-09,2013-04-23,8,0.000486677211339579,3.74331417721465,1.62570069119454
10301,16438,42.2377418177394,2013-04-15,2013-04-23,8,0.000486677211339579,3.74331417721465,1.62570069119454
10302,7203,27.8732472580869,2010-05-24,NA,4,0.00055532417048452,3.32766734916969,1.44518756735402
10302,7203,27.8732472580869,2010-06-11,2010-06-11,4,0.00055532417048452,3.32766734916969,1.44518756735402
10302,7203,27.8732472580869,2010-07-12,2010-08-02,4,0.00055532417048452,3.32766734916969,1.44518756735402
10302,7203,27.8732472580869,2011-08-10,NA,4,0.00055532417048452,3.32766734916969,1.44518756735402
10303,10793,22.5805614750301,2010-01-11,NA,7,0.00064856851663115,3.11708942444558,1.3537347366357
10303,10793,22.5805614750301,2010-07-05,NA,7,0.00064856851663115,3.11708942444558,1.3537347366357
10303,10793,22.5805614750301,2012-10-09,2012-11-15,7,0.00064856851663115,3.11708942444558,1.3537347366357
10303,10793,22.5805614750301,2013-03-12,2013-03-19,7,0.00064856851663115,3.11708942444558,1.3537347366357
10303,10793,22.5805614750301,2013-03-20,2013-03-21,7,0.00064856851663115,3.11708942444558,1.3537347366357
10303,10793,22.5805614750301,2013-04-08,2013-04-22,7,0.00064856851663115,3.11708942444558,1.3537347366357
10303,10793,22.5805614750301,2013-06-03,2013-06-20,7,0.00064856851663115,3.11708942444558,1.3537347366357
10304,18163,39.2642184661124,2010-04-28,2010-06-03,9,0.000495512855805759,3.670313632544,1.59399695746814
10304,18163,39.2642184661124,2010-06-17,2010-06-17,9,0.000495512855805759,3.670313632544,1.59399695746814
10304,18163,39.2642184661124,2010-06-28,NA,9,0.000495512855805759,3.670313632544,1.59399695746814
10304,18163,39.2642184661124,2010-07-16,NA,9,0.000495512855805759,3.670313632544,1.59399695746814
10304,18163,39.2642184661124,2010-08-11,2010-09-28,9,0.000495512855805759,3.670313632544,1.59399695746814
10304,18163,39.2642184661124,2011-02-28,NA,9,0.000495512855805759,3.670313632544,1.59399695746814
10304,18163,39.2642184661124,2011-06-12,NA,9,0.000495512855805759,3.670313632544,1.59399695746814
10304,18163,39.2642184661124,2013-08-27,NA,9,0.000495512855805759,3.670313632544,1.59399695746814
10304,18163,39.2642184661124,2013-09-05,NA,9,0.000495512855805759,3.670313632544,1.59399695746814
10305,18275,35.1637756497948,2010-01-05,NA,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2010-01-26,2010-02-10,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2010-05-05,NA,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2010-08-15,NA,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2010-09-03,2010-09-03,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2010-10-11,NA,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2010-10-19,NA,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2012-04-23,2012-04-25,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2012-04-26,2012-04-27,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2012-04-27,2012-04-30,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2012-05-13,2012-05-24,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2012-08-15,2012-09-05,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2012-08-20,2012-09-05,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2012-08-20,2012-09-05,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2012-10-17,2012-12-18,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2013-04-23,2013-04-25,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2013-04-23,2013-04-25,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2013-07-31,NA,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2013-12-10,NA,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2014-01-06,NA,21,0.00114911080711354,3.56001645185809,1.54609550052676
10305,18275,35.1637756497948,2014-01-15,NA,21,0.00114911080711354,3.56001645185809,1.54609550052676
10306,26184,41.5209670027498,2010-01-13,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2010-01-29,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2010-06-02,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2010-09-15,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2010-10-21,2010-11-10,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2010-10-22,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2010-11-18,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2010-11-18,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2011-01-02,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2011-01-12,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2011-03-21,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2011-04-04,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2011-05-29,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2011-08-12,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2011-12-22,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2012-01-04,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2012-01-16,2019-01-01,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2012-03-07,2012-03-14,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2012-03-08,2012-03-09,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2012-05-30,2012-06-01,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2013-02-22,2013-03-07,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2013-03-13,2013-03-14,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2013-03-20,2013-03-21,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2013-04-15,2013-04-25,25,0.000954781545982279,3.72619852863338,1.61826745946149
10306,26184,41.5209670027498,2013-08-05,NA,25,0.000954781545982279,3.72619852863338,1.61826745946149
10307,5963,52.5869528760691,2010-03-22,NA,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2010-03-22,NA,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2011-03-16,NA,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-01-09,NA,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-02-17,NA,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-03-22,2012-03-28,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-03-25,2012-03-26,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-03-31,2012-04-02,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-04-02,2012-03-28,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-05-02,2012-05-14,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-05-02,2012-05-14,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-06-01,2012-06-04,13,0.00218011068254234,3.96246804479442,1.72087800657218
10307,5963,52.5869528760691,2012-12-10,2013-01-04,13,0.00218011068254234,3.96246804479442,1.72087800657218
10308,13032,43.9826580724371,2012-05-19,2012-05-24,2,0.000153468385512584,3.78379542150942,1.64328147221233
10308,13032,43.9826580724371,2012-06-15,2012-06-21,2,0.000153468385512584,3.78379542150942,1.64328147221233
10309,13982,46.5056501215849,2010-08-26,NA,3,0.000214561579173223,3.83957381320289,1.66750571993424
10309,13982,46.5056501215849,2012-01-03,NA,3,0.000214561579173223,3.83957381320289,1.66750571993424
10309,13982,46.5056501215849,2012-05-20,2012-05-21,3,0.000214561579173223,3.83957381320289,1.66750571993424
10310,10159,36.0010827837386,2010-09-17,NA,9,0.000885913967910227,3.58354901532987,1.55631556298759
10310,10159,36.0010827837386,2011-04-13,NA,9,0.000885913967910227,3.58354901532987,1.55631556298759
10310,10159,36.0010827837386,2011-05-01,2011-05-02,9,0.000885913967910227,3.58354901532987,1.55631556298759
10310,10159,36.0010827837386,2011-05-31,2011-06-28,9,0.000885913967910227,3.58354901532987,1.55631556298759
10310,10159,36.0010827837386,2011-06-20,2011-07-06,9,0.000885913967910227,3.58354901532987,1.55631556298759
10310,10159,36.0010827837386,2011-10-11,2011-10-14,9,0.000885913967910227,3.58354901532987,1.55631556298759
10310,10159,36.0010827837386,2012-08-24,2012-09-06,9,0.000885913967910227,3.58354901532987,1.55631556298759
10310,10159,36.0010827837386,2012-11-27,2012-11-27,9,0.000885913967910227,3.58354901532987,1.55631556298759
10310,10159,36.0010827837386,2013-02-27,2013-03-11,9,0.000885913967910227,3.58354901532987,1.55631556298759
10312,28383,46.6392911249692,2010-01-11,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2010-03-10,2010-04-16,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2010-03-31,2010-03-31,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2010-04-27,2010-05-21,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2010-07-12,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2010-07-21,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2010-08-09,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2010-08-19,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2011-05-04,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2011-05-18,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2011-07-14,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2011-08-03,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2012-09-08,2012-09-19,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2013-01-12,2013-01-15,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2013-07-05,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2013-07-07,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2013-08-20,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
10312,28383,46.6392911249692,2013-09-21,NA,22,0.000775111862734736,3.84244334306244,1.6687519409179
